,logM,a,alpha
1593,-0.6939672973448827,6.549251256812386,0.0012644037631645876
1594,-0.6939672973448827,6.617997467230028,0.0012776759623438381
1595,-0.6939672973448827,6.686743677647669,0.0012909481615230886
1596,-0.6939672973448827,6.755489888065311,0.001304220360702339
1597,-0.6939672973448827,6.824236098482952,0.0013174925598815894
1598,-0.6939672973448827,6.892982308900594,0.00133076475906084
1599,-0.6939672973448827,6.961728519318235,0.0013440369582400904
1600,-0.5734294285811301,0.15585368797171803,3.97144982290451e-05
1601,-0.5734294285811301,0.22459989838935962,5.723234645847184e-05
1602,-0.5734294285811301,0.2933461088070012,7.475019468789858e-05
1603,-0.5734294285811301,0.3620923192246428,9.226804291732532e-05
1604,-0.5734294285811301,0.4308385296422844,0.00010978589114675207
1605,-0.5734294285811301,0.49958474005992604,0.00012730373937617882
1606,-0.5734294285811301,0.5683309504775675,0.00014482158760560556
1607,-0.5734294285811301,0.6370771608952092,0.0001623394358350323
1608,-0.5734294285811301,0.7058233713128508,0.00017985728406445906
1609,-0.5734294285811301,0.7745695817304924,0.0001973751322938858
1610,-0.5734294285811301,0.843315792148134,0.00021489298052331256
1611,-0.5734294285811301,0.9120620025657755,0.00023241082875273927
1612,-0.5734294285811301,0.9808082129834171,0.00024992867698216603
1613,-0.5734294285811301,1.0495544234010588,0.00026744652521159276
1614,-0.5734294285811301,1.1183006338187003,0.0002849643734410195
1615,-0.5734294285811301,1.187046844236342,0.00030248222167044624
1616,-0.5734294285811301,1.2557930546539835,0.00032000006989987297
1617,-0.5734294285811301,1.324539265071625,0.0003375179181292997
1618,-0.5734294285811301,1.3932854754892667,0.0003550357663587265
1619,-0.5734294285811301,1.4620316859069082,0.0003725536145881532
1620,-0.5734294285811301,1.53077789632455,0.00039007146281757997
1621,-0.5734294285811301,1.5995241067421915,0.0004075893110470067
1622,-0.5734294285811301,1.668270317159833,0.00042510715927643344
1623,-0.5734294285811301,1.7370165275774747,0.0004426250075058602
1624,-0.5734294285811301,1.8057627379951162,0.0004601428557352869
1625,-0.5734294285811301,1.8745089484127577,0.00047766070396471365
1626,-0.5734294285811301,1.9432551588303995,0.0004951785521941404
1627,-0.5734294285811301,2.0120013692480407,0.0005126964004235671
1628,-0.5734294285811301,2.0807475796656822,0.0005302142486529938
1629,-0.5734294285811301,2.149493790083324,0.0005477320968824206
1630,-0.5734294285811301,2.2182400005009657,0.0005652499451118474
1631,-0.5734294285811301,2.286986210918607,0.0005827677933412741
1632,-0.5734294285811301,2.3557324213362487,0.0006002856415707009
1633,-0.5734294285811301,2.4244786317538902,0.0006178034898001275
1634,-0.5734294285811301,2.4932248421715317,0.0006353213380295542
1635,-0.5734294285811301,2.5619710525891737,0.0006528391862589811
1636,-0.5734294285811301,2.630717263006815,0.0006703570344884078
1637,-0.5734294285811301,2.6994634734244567,0.0006878748827178345
1638,-0.5734294285811301,2.768209683842098,0.0007053927309472613
1639,-0.5734294285811301,2.8369558942597397,0.000722910579176688
1640,-0.5734294285811301,2.9057021046773817,0.0007404284274061148
1641,-0.5734294285811301,2.974448315095023,0.0007579462756355415
1642,-0.5734294285811301,3.0431945255126647,0.0007754641238649682
1643,-0.5734294285811301,3.111940735930306,0.000792981972094395
1644,-0.5734294285811301,3.1806869463479477,0.0008104998203238217
1645,-0.5734294285811301,3.249433156765589,0.0008280176685532484
1646,-0.5734294285811301,3.318179367183231,0.0008455355167826753
1647,-0.5734294285811301,3.3869255776008726,0.0008630533650121019
1648,-0.5734294285811301,3.455671788018514,0.0008805712132415287
1649,-0.5734294285811301,3.5244179984361557,0.0008980890614709554
1650,-0.5734294285811301,3.593164208853797,0.0009156069097003821
1651,-0.5734294285811301,3.661910419271439,0.000933124757929809
1652,-0.5734294285811301,3.7306566296890806,0.0009506426061592357
1653,-0.5734294285811301,3.799402840106722,0.0009681604543886624
1654,-0.5734294285811301,3.8681490505243636,0.000985678302618089
1655,-0.5734294285811301,3.936895260942005,0.001003196150847516
1656,-0.5734294285811301,4.005641471359647,0.0010207139990769426
1657,-0.5734294285811301,4.074387681777289,0.0010382318473063693
1658,-0.5734294285811301,4.14313389219493,0.0010557496955357962
1659,-0.5734294285811301,4.2118801026125725,0.001073267543765223
1660,-0.5734294285811301,4.280626313030214,0.0010907853919946498
1661,-0.5734294285811301,4.3493725234478555,0.0011083032402240765
1662,-0.5734294285811301,4.418118733865497,0.0011258210884535031
1663,-0.5734294285811301,4.4868649442831385,0.00114333893668293
1664,-0.5734294285811301,4.55561115470078,0.0011608567849123567
1665,-0.5734294285811301,4.6243573651184215,0.0011783746331417834
1666,-0.5734294285811301,4.693103575536063,0.00119589248137121
1667,-0.5734294285811301,4.761849785953705,0.0012134103296006368
1668,-0.5734294285811301,4.830595996371346,0.0012309281778300634
1669,-0.5734294285811301,4.899342206788988,0.0012484460260594903
1670,-0.5734294285811301,4.96808841720663,0.0012659638742889172
1671,-0.5734294285811301,5.0368346276242715,0.001283481722518344
1672,-0.5734294285811301,5.105580838041913,0.0013009995707477706
1673,-0.5734294285811301,5.1743270484595545,0.0013185174189771973
1674,-0.5734294285811301,5.243073258877196,0.0013360352672066242
1675,-0.5734294285811301,5.3118194692948375,0.0013535531154360509
1676,-0.5734294285811301,5.380565679712479,0.0013710709636654776
1677,-0.5734294285811301,5.4493118901301205,0.0013885888118949042
1678,-0.5734294285811301,5.518058100547762,0.001406106660124331
1679,-0.5734294285811301,5.5868043109654035,0.0014236245083537578
1680,-0.5734294285811301,5.655550521383046,0.0014411423565831847
1681,-0.5734294285811301,5.724296731800687,0.0014586602048126114
1682,-0.5734294285811301,5.793042942218329,0.001476178053042038
1683,-0.5734294285811301,5.8617891526359704,0.0014936959012714648
1684,-0.5734294285811301,5.930535363053612,0.0015112137495008914
1685,-0.5734294285811301,5.9992815734712535,0.0015287315977303183
1686,-0.5734294285811301,6.068027783888895,0.001546249445959745
1687,-0.5734294285811301,6.1367739943065365,0.0015637672941891717
1688,-0.5734294285811301,6.205520204724178,0.0015812851424185984
1689,-0.5734294285811301,6.2742664151418195,0.001598802990648025
1690,-0.5734294285811301,6.343012625559461,0.001616320838877452
1691,-0.5734294285811301,6.411758835977103,0.0016338386871068789
1692,-0.5734294285811301,6.480505046394745,0.0016513565353363055
1693,-0.5734294285811301,6.549251256812386,0.0016688743835657322
1694,-0.5734294285811301,6.617997467230028,0.001686392231795159
1695,-0.5734294285811301,6.686743677647669,0.0017039100800245858
1696,-0.5734294285811301,6.755489888065311,0.0017214279282540125
1697,-0.5734294285811301,6.824236098482952,0.0017389457764834392
1698,-0.5734294285811301,6.892982308900594,0.0017564636247128658
1699,-0.5734294285811301,6.961728519318235,0.0017739814729422925
1700,-0.452891559817378,0.15585368797171803,5.241878479128858e-05
1701,-0.452891559817378,0.22459989838935962,7.554042442648874e-05
